CMDLINE python cli.py
MEM 214.500000 1775680242.6839
MEM 214.500000 1775680242.7841
MEM 214.500000 1775680242.8844
MEM 214.500000 1775680242.9847
MEM 214.500000 1775680243.0849
MEM 214.500000 1775680243.1852
MEM 214.500000 1775680243.2854
MEM 214.500000 1775680243.3857
MEM 214.500000 1775680243.4860
MEM 214.500000 1775680243.5864
MEM 214.500000 1775680243.6866
MEM 214.500000 1775680243.7869
MEM 214.500000 1775680243.8872
MEM 214.500000 1775680243.9880
MEM 214.500000 1775680244.0882
MEM 214.500000 1775680244.1885
MEM 214.500000 1775680244.2888
MEM 214.500000 1775680244.3890
MEM 214.500000 1775680244.4893
MEM 214.500000 1775680244.5896
MEM 214.500000 1775680244.6898
MEM 214.500000 1775680244.7901
MEM 214.500000 1775680244.8903
MEM 214.500000 1775680244.9906
MEM 214.500000 1775680245.0908
MEM 214.500000 1775680245.1911
MEM 214.500000 1775680245.2916
MEM 214.500000 1775680245.3919
MEM 214.500000 1775680245.4922
MEM 214.933594 1775680245.5925
MEM 214.933594 1775680245.6928
MEM 214.937500 1775680245.7930
MEM 214.941406 1775680245.8933
MEM 214.945312 1775680245.9935
MEM 214.949219 1775680246.0938
MEM 214.953125 1775680246.1940
MEM 214.957031 1775680246.2943
MEM 215.246094 1775680246.3946
MEM 215.246094 1775680246.4949
MEM 215.253906 1775680246.5951
MEM 215.597656 1775680246.6954
MEM 215.609375 1775680246.7956
MEM 215.617188 1775680246.8959
MEM 215.632812 1775680246.9961
MEM 215.632812 1775680247.0964
MEM 215.636719 1775680247.1966
MEM 215.644531 1775680247.2969
MEM 215.648438 1775680247.3971
MEM 215.652344 1775680247.4974
MEM 215.656250 1775680247.5976
MEM 215.656250 1775680247.6978
MEM 215.660156 1775680247.7981
MEM 215.664062 1775680247.8983
MEM 215.664062 1775680247.9986
MEM 215.667969 1775680248.0989
MEM 215.671875 1775680248.1991
MEM 214.574219 1775680248.2994
MEM 214.832031 1775680248.3997
MEM 214.832031 1775680248.4999
MEM 214.832031 1775680248.6002
MEM 214.832031 1775680248.7004
MEM 214.832031 1775680248.8007
MEM 214.832031 1775680248.9011
MEM 214.832031 1775680249.0014
MEM 214.832031 1775680249.1016
MEM 214.832031 1775680249.2019
MEM 214.832031 1775680249.3021
MEM 214.832031 1775680249.4024
MEM 214.832031 1775680249.5026
MEM 214.835938 1775680249.6029
MEM 214.835938 1775680249.7031
MEM 214.835938 1775680249.8034
MEM 214.839844 1775680249.9036
MEM 214.847656 1775680250.0039
MEM 214.851562 1775680250.1041
MEM 215.199219 1775680250.2044
MEM 215.203125 1775680250.3046
MEM 215.207031 1775680250.4049
MEM 215.207031 1775680250.5052
MEM 215.210938 1775680250.6054
MEM 215.218750 1775680250.7057
MEM 215.222656 1775680250.8059
MEM 215.222656 1775680250.9062
MEM 215.226562 1775680251.0064
MEM 215.230469 1775680251.1067
MEM 215.234375 1775680251.2070
MEM 215.242188 1775680251.3072
MEM 215.242188 1775680251.4075
MEM 215.242188 1775680251.5078
MEM 215.242188 1775680251.6080
MEM 215.242188 1775680251.7083
MEM 215.242188 1775680251.8086
MEM 215.242188 1775680251.9089
MEM 215.242188 1775680252.0091
MEM 215.242188 1775680252.1097
MEM 215.242188 1775680252.2099
MEM 215.242188 1775680252.3102
MEM 214.199219 1775680252.4105
MEM 214.199219 1775680252.5108
MEM 214.199219 1775680252.6113
MEM 214.199219 1775680252.7115
MEM 214.199219 1775680252.8118
MEM 214.199219 1775680252.9121
MEM 214.199219 1775680253.0123
MEM 214.199219 1775680253.1126
MEM 214.199219 1775680253.2129
MEM 214.199219 1775680253.3132
MEM 214.488281 1775680253.4134
MEM 214.488281 1775680253.5137
MEM 214.488281 1775680253.6140
MEM 214.488281 1775680253.7143
MEM 214.488281 1775680253.8146
MEM 214.488281 1775680253.9148
MEM 214.488281 1775680254.0151
MEM 214.488281 1775680254.1154
MEM 214.488281 1775680254.2159
MEM 214.488281 1775680254.3161
MEM 214.488281 1775680254.4164
MEM 214.488281 1775680254.5167
MEM 214.488281 1775680254.6170
MEM 214.488281 1775680254.7172
MEM 214.488281 1775680254.8175
MEM 214.488281 1775680254.9177
MEM 214.488281 1775680255.0180
MEM 214.488281 1775680255.1183
MEM 214.488281 1775680255.2185
MEM 214.488281 1775680255.3188
MEM 214.488281 1775680255.4190
MEM 214.488281 1775680255.5192
MEM 214.492188 1775680255.6195
MEM 214.492188 1775680255.7198
MEM 214.492188 1775680255.8200
MEM 214.500000 1775680255.9203
MEM 214.843750 1775680256.0206
MEM 214.855469 1775680256.1208
MEM 214.859375 1775680256.2211
MEM 215.203125 1775680256.3213
MEM 215.214844 1775680256.4222
MEM 215.222656 1775680256.5225
MEM 215.222656 1775680256.6228
MEM 215.226562 1775680256.7236
MEM 215.234375 1775680256.8239
MEM 215.234375 1775680256.9242
MEM 215.246094 1775680257.0244
MEM 215.253906 1775680257.1251
MEM 215.261719 1775680257.2253
MEM 215.261719 1775680257.3256
MEM 215.261719 1775680257.4258
MEM 215.269531 1775680257.5261
MEM 215.269531 1775680257.6268
MEM 215.269531 1775680257.7271
MEM 214.441406 1775680257.8274
MEM 214.441406 1775680257.9277
MEM 214.441406 1775680258.0279
MEM 214.441406 1775680258.1282
MEM 214.441406 1775680258.2284
MEM 214.441406 1775680258.3287
MEM 214.441406 1775680258.4290
MEM 214.441406 1775680258.5292
MEM 214.441406 1775680258.6295
MEM 214.441406 1775680258.7302
MEM 214.441406 1775680258.8304
MEM 214.441406 1775680258.9308
MEM 214.441406 1775680259.0310
MEM 214.441406 1775680259.1313
MEM 214.441406 1775680259.2316
MEM 214.660156 1775680259.3318
MEM 214.667969 1775680259.4321
MEM 214.675781 1775680259.5323
MEM 214.683594 1775680259.6326
MEM 214.683594 1775680259.7329
MEM 214.683594 1775680259.8331
MEM 214.695312 1775680259.9334
MEM 214.699219 1775680260.0336
MEM 214.707031 1775680260.1339
MEM 214.710938 1775680260.2342
MEM 214.710938 1775680260.3345
MEM 214.718750 1775680260.4348
MEM 214.722656 1775680260.5351
MEM 214.722656 1775680260.6353
MEM 214.730469 1775680260.7356
MEM 214.738281 1775680260.8359
MEM 214.742188 1775680260.9361
MEM 214.750000 1775680261.0364
MEM 214.757812 1775680261.1366
MEM 214.761719 1775680261.2369
MEM 214.761719 1775680261.3372
MEM 214.765625 1775680261.4374
MEM 214.765625 1775680261.5377
MEM 214.765625 1775680261.6380
MEM 214.765625 1775680261.7382
MEM 214.765625 1775680261.8385
MEM 214.765625 1775680261.9388
MEM 214.765625 1775680262.0391
MEM 214.765625 1775680262.1394
MEM 214.765625 1775680262.2396
MEM 214.765625 1775680262.3398
MEM 214.765625 1775680262.4401
MEM 214.765625 1775680262.5403
MEM 214.765625 1775680262.6406
MEM 214.765625 1775680262.7408
MEM 214.765625 1775680262.8411
MEM 214.765625 1775680262.9413
MEM 214.765625 1775680263.0416
MEM 214.765625 1775680263.1419
MEM 214.777344 1775680263.2421
MEM 214.781250 1775680263.3424
MEM 214.781250 1775680263.4426
MEM 214.781250 1775680263.5429
MEM 214.781250 1775680263.6432
MEM 214.781250 1775680263.7435
MEM 214.781250 1775680263.8438
MEM 214.781250 1775680263.9440
MEM 214.781250 1775680264.0443
MEM 214.781250 1775680264.1445
MEM 214.781250 1775680264.2448
MEM 214.781250 1775680264.3450
MEM 214.781250 1775680264.4453
MEM 214.781250 1775680264.5456
MEM 214.781250 1775680264.6458
MEM 214.781250 1775680264.7461
MEM 214.781250 1775680264.8464
MEM 214.781250 1775680264.9467
MEM 213.742188 1775680265.0474
MEM 213.921875 1775680265.1477
MEM 213.925781 1775680265.2479
MEM 213.933594 1775680265.3481
MEM 213.937500 1775680265.4484
MEM 213.941406 1775680265.5486
MEM 214.292969 1775680265.6489
MEM 214.296875 1775680265.7491
MEM 214.304688 1775680265.8494
MEM 214.308594 1775680265.9496
MEM 214.527344 1775680266.0499
MEM 214.921875 1775680266.1501
MEM 214.921875 1775680266.2504
MEM 214.929688 1775680266.3507
MEM 214.937500 1775680266.4509
MEM 214.941406 1775680266.5512
MEM 214.941406 1775680266.6515
MEM 214.945312 1775680266.7518
MEM 214.949219 1775680266.8521
MEM 214.949219 1775680266.9524
MEM 214.949219 1775680267.0526
MEM 214.949219 1775680267.1529
MEM 214.949219 1775680267.2532
MEM 214.949219 1775680267.3535
MEM 214.949219 1775680267.4539
MEM 214.949219 1775680267.5541
MEM 214.949219 1775680267.6544
MEM 214.949219 1775680267.7546
MEM 214.949219 1775680267.8549
MEM 214.949219 1775680267.9552
MEM 214.949219 1775680268.0555
MEM 214.949219 1775680268.1557
MEM 214.949219 1775680268.2560
MEM 214.949219 1775680268.3562
MEM 214.949219 1775680268.4565
MEM 214.949219 1775680268.5568
MEM 214.949219 1775680268.6570
MEM 214.949219 1775680268.7573
MEM 214.949219 1775680268.8575
MEM 214.949219 1775680268.9578
MEM 214.949219 1775680269.0581
MEM 214.949219 1775680269.1584
MEM 214.949219 1775680269.2586
MEM 215.003906 1775680269.3589
MEM 215.007812 1775680269.4592
MEM 215.011719 1775680269.5594
MEM 215.011719 1775680269.6597
MEM 215.015625 1775680269.7600
MEM 215.019531 1775680269.8602
MEM 215.023438 1775680269.9605
MEM 215.023438 1775680270.0609
MEM 215.031250 1775680270.1612
MEM 215.035156 1775680270.2614
MEM 215.039062 1775680270.3617
MEM 215.042969 1775680270.4620
MEM 215.042969 1775680270.5623
MEM 215.046875 1775680270.6626
MEM 215.046875 1775680270.7629
MEM 214.343750 1775680270.8632
MEM 214.347656 1775680270.9634
MEM 214.351562 1775680271.0637
MEM 214.359375 1775680271.1640
MEM 214.363281 1775680271.2642
MEM 214.367188 1775680271.3645
MEM 214.371094 1775680271.4648
MEM 214.371094 1775680271.5650
MEM 214.375000 1775680271.6653
MEM 214.378906 1775680271.7655
MEM 214.382812 1775680271.8658
MEM 214.390625 1775680271.9661
MEM 214.394531 1775680272.0663
MEM 214.699219 1775680272.1666
MEM 214.699219 1775680272.2669
MEM 214.707031 1775680272.3672
MEM 214.707031 1775680272.4674
MEM 214.710938 1775680272.5677
MEM 214.718750 1775680272.6680
MEM 214.726562 1775680272.7682
MEM 214.734375 1775680272.8685
MEM 214.746094 1775680272.9687
MEM 214.750000 1775680273.0690
MEM 214.750000 1775680273.1692
MEM 214.750000 1775680273.2695
MEM 214.757812 1775680273.3697
MEM 214.761719 1775680273.4700
MEM 214.765625 1775680273.5702
MEM 214.769531 1775680273.6705
MEM 214.773438 1775680273.7707
MEM 214.777344 1775680273.8710
MEM 214.781250 1775680273.9713
MEM 214.781250 1775680274.0715
MEM 214.781250 1775680274.1718
MEM 214.789062 1775680274.2721
MEM 214.792969 1775680274.3723
MEM 214.792969 1775680274.4726
MEM 214.800781 1775680274.5728
MEM 214.800781 1775680274.6731
MEM 214.800781 1775680274.7733
MEM 214.800781 1775680274.8736
MEM 214.800781 1775680274.9739
MEM 214.800781 1775680275.0742
MEM 214.800781 1775680275.1745
MEM 214.800781 1775680275.2748
MEM 214.800781 1775680275.3750
MEM 214.800781 1775680275.4753
MEM 214.800781 1775680275.5755
MEM 214.800781 1775680275.6758
MEM 214.800781 1775680275.7761
MEM 214.800781 1775680275.8763
MEM 214.800781 1775680275.9766
MEM 214.800781 1775680276.0769
MEM 214.800781 1775680276.1771
MEM 214.800781 1775680276.2774
MEM 214.804688 1775680276.3777
MEM 214.804688 1775680276.4779
MEM 214.804688 1775680276.5782
MEM 214.804688 1775680276.6785
MEM 214.804688 1775680276.7788
MEM 214.804688 1775680276.8791
MEM 214.804688 1775680276.9794
MEM 214.804688 1775680277.0796
MEM 214.804688 1775680277.1799
MEM 214.804688 1775680277.2806
MEM 214.804688 1775680277.3809
MEM 214.804688 1775680277.4811
MEM 213.738281 1775680277.5814
MEM 213.738281 1775680277.6816
MEM 213.738281 1775680277.7819
MEM 213.738281 1775680277.8822
MEM 213.738281 1775680277.9824
MEM 213.738281 1775680278.0827
MEM 213.738281 1775680278.1830
MEM 213.738281 1775680278.2833
MEM 213.957031 1775680278.3835
MEM 213.957031 1775680278.4838
MEM 213.957031 1775680278.5841
MEM 214.273438 1775680278.6843
MEM 214.277344 1775680278.7846
MEM 214.281250 1775680278.8848
MEM 214.289062 1775680278.9851
MEM 214.296875 1775680279.0853
MEM 214.312500 1775680279.1864
MEM 214.320312 1775680279.2866
MEM 214.324219 1775680279.3869
MEM 214.710938 1775680279.4872
MEM 214.710938 1775680279.5875
MEM 213.550781 1775680279.6877
MEM 213.550781 1775680279.7880
MEM 213.550781 1775680279.8882
MEM 213.550781 1775680279.9885
MEM 213.617188 1775680280.0888
MEM 213.867188 1775680280.1890
MEM 214.218750 1775680280.2893
MEM 214.226562 1775680280.3895
MEM 214.238281 1775680280.4898
MEM 214.636719 1775680280.5901
MEM 214.640625 1775680280.6903
MEM 214.640625 1775680280.7905
MEM 214.644531 1775680280.8908
MEM 214.648438 1775680280.9911
MEM 214.652344 1775680281.0913
MEM 214.660156 1775680281.1916
MEM 214.660156 1775680281.2918
MEM 214.832031 1775680281.3921
MEM 214.835938 1775680281.4924
MEM 214.835938 1775680281.5926
MEM 214.839844 1775680281.6928
MEM 214.843750 1775680281.7931
MEM 214.847656 1775680281.8933
MEM 214.851562 1775680281.9936
MEM 214.855469 1775680282.0939
MEM 214.859375 1775680282.1941
MEM 214.863281 1775680282.2944
MEM 214.867188 1775680282.3946
MEM 214.871094 1775680282.4949
MEM 214.875000 1775680282.5951
MEM 214.878906 1775680282.6954
MEM 214.882812 1775680282.7957
MEM 215.273438 1775680282.8959
MEM 215.273438 1775680282.9962
MEM 215.277344 1775680283.0965
MEM 215.277344 1775680283.1968
MEM 215.281250 1775680283.2970
MEM 215.285156 1775680283.3973
MEM 215.289062 1775680283.4977
MEM 215.292969 1775680283.5980
MEM 215.292969 1775680283.6982
MEM 215.292969 1775680283.7985
MEM 215.292969 1775680283.8988
MEM 215.292969 1775680283.9991
MEM 215.292969 1775680284.0993
MEM 214.410156 1775680284.1996
MEM 214.410156 1775680284.2999
MEM 214.660156 1775680284.4001
MEM 214.664062 1775680284.5004
MEM 214.667969 1775680284.6006
MEM 215.054688 1775680284.7009
MEM 215.062500 1775680284.8011
MEM 215.062500 1775680284.9014
MEM 215.062500 1775680285.0017
MEM 215.066406 1775680285.1019
MEM 215.070312 1775680285.2022
MEM 215.074219 1775680285.3024
MEM 215.078125 1775680285.4027
MEM 215.078125 1775680285.5030
MEM 215.082031 1775680285.6032
MEM 215.453125 1775680285.7035
MEM 215.457031 1775680285.8038
MEM 215.457031 1775680285.9041
MEM 215.457031 1775680286.0043
MEM 215.457031 1775680286.1046
MEM 215.457031 1775680286.2048
MEM 215.828125 1775680286.3051
MEM 215.832031 1775680286.4053
MEM 215.835938 1775680286.5056
MEM 215.835938 1775680286.6059
MEM 215.835938 1775680286.7061
MEM 215.835938 1775680286.8064
MEM 215.835938 1775680286.9067
MEM 215.835938 1775680287.0069
MEM 215.835938 1775680287.1072
MEM 215.835938 1775680287.2075
MEM 215.835938 1775680287.3078
MEM 215.835938 1775680287.4081
MEM 215.835938 1775680287.5083
MEM 215.835938 1775680287.6086
MEM 214.855469 1775680287.7089
MEM 214.855469 1775680287.8091
MEM 214.855469 1775680287.9094
MEM 214.855469 1775680288.0103
MEM 214.855469 1775680288.1106
MEM 214.855469 1775680288.2108
MEM 214.855469 1775680288.3111
MEM 214.855469 1775680288.4113
MEM 214.855469 1775680288.5117
MEM 214.855469 1775680288.6119
MEM 214.855469 1775680288.7122
MEM 214.855469 1775680288.8124
MEM 214.855469 1775680288.9126
MEM 214.855469 1775680289.0129
MEM 214.855469 1775680289.1132
MEM 214.855469 1775680289.2134
MEM 214.855469 1775680289.3136
MEM 214.855469 1775680289.4139
MEM 214.855469 1775680289.5141
MEM 214.855469 1775680289.6144
MEM 214.855469 1775680289.7146
MEM 214.855469 1775680289.8149
MEM 214.855469 1775680289.9151
MEM 214.855469 1775680290.0154
MEM 214.855469 1775680290.1157
MEM 214.855469 1775680290.2160
MEM 214.855469 1775680290.3163
MEM 214.855469 1775680290.4165
MEM 214.855469 1775680290.5168
MEM 214.855469 1775680290.6171
MEM 214.855469 1775680290.7173
MEM 214.855469 1775680290.8176
MEM 214.855469 1775680290.9179
MEM 214.855469 1775680291.0181
MEM 214.855469 1775680291.1184
MEM 214.855469 1775680291.2187
MEM 214.855469 1775680291.3189
MEM 214.855469 1775680291.4200
MEM 214.855469 1775680291.5203
MEM 214.855469 1775680291.6205
MEM 214.855469 1775680291.7208
MEM 214.855469 1775680291.8210
MEM 214.855469 1775680291.9213
MEM 214.855469 1775680292.0216
MEM 214.855469 1775680292.1218
MEM 214.855469 1775680292.2221
MEM 214.855469 1775680292.3224
MEM 214.855469 1775680292.4227
MEM 214.855469 1775680292.5229
MEM 214.855469 1775680292.6232
MEM 214.855469 1775680292.7234
MEM 214.855469 1775680292.8237
MEM 214.855469 1775680292.9239
MEM 214.855469 1775680293.0242
MEM 214.855469 1775680293.1245
MEM 214.855469 1775680293.2247
MEM 215.105469 1775680293.3250
MEM 215.109375 1775680293.4253
MEM 215.113281 1775680293.5261
MEM 215.386719 1775680293.6264
MEM 215.398438 1775680293.7266
MEM 215.406250 1775680293.8269
MEM 215.417969 1775680293.9271
MEM 215.765625 1775680294.0274
MEM 215.773438 1775680294.1276
MEM 215.781250 1775680294.2279
MEM 215.789062 1775680294.3281
MEM 215.789062 1775680294.4284
MEM 215.792969 1775680294.5287
MEM 215.796875 1775680294.6290
MEM 215.800781 1775680294.7292
MEM 215.804688 1775680294.8295
MEM 215.804688 1775680294.9298
MEM 215.804688 1775680295.0301
MEM 215.812500 1775680295.1304
MEM 215.816406 1775680295.2306
MEM 215.816406 1775680295.3310
MEM 215.816406 1775680295.4313
MEM 215.816406 1775680295.5315
MEM 215.816406 1775680295.6318
MEM 215.816406 1775680295.7321
MEM 215.820312 1775680295.8323
MEM 215.820312 1775680295.9326
MEM 215.820312 1775680296.0328
MEM 215.820312 1775680296.1332
MEM 215.820312 1775680296.2336
MEM 215.820312 1775680296.3339
MEM 215.820312 1775680296.4341
MEM 215.820312 1775680296.5344
MEM 215.820312 1775680296.6346
MEM 215.824219 1775680296.7349
MEM 215.828125 1775680296.8352
MEM 215.832031 1775680296.9354
MEM 215.832031 1775680297.0357
MEM 215.832031 1775680297.1360
MEM 215.832031 1775680297.2363
MEM 215.832031 1775680297.3366
MEM 215.121094 1775680297.4369
MEM 215.121094 1775680297.5371
MEM 215.121094 1775680297.6373
MEM 215.121094 1775680297.7376
MEM 215.121094 1775680297.8378
MEM 215.121094 1775680297.9381
MEM 215.121094 1775680298.0384
MEM 215.121094 1775680298.1386
MEM 215.121094 1775680298.2389
MEM 215.121094 1775680298.3391
MEM 215.121094 1775680298.4394
MEM 215.121094 1775680298.5396
MEM 215.121094 1775680298.6399
MEM 215.121094 1775680298.7402
MEM 215.121094 1775680298.8404
MEM 215.121094 1775680298.9407
MEM 215.121094 1775680299.0409
MEM 215.121094 1775680299.1412
MEM 215.121094 1775680299.2415
MEM 215.121094 1775680299.3417
MEM 215.121094 1775680299.4420
MEM 215.121094 1775680299.5423
MEM 215.121094 1775680299.6426
MEM 214.214844 1775680299.7429
MEM 214.214844 1775680299.8432
MEM 214.214844 1775680299.9435
MEM 214.214844 1775680300.0438
MEM 214.214844 1775680300.1440
MEM 214.214844 1775680300.2443
MEM 214.214844 1775680300.3445
MEM 214.214844 1775680300.4448
MEM 214.214844 1775680300.5451
MEM 214.214844 1775680300.6458
MEM 214.214844 1775680300.7461
MEM 214.214844 1775680300.8464
MEM 214.214844 1775680300.9466
MEM 214.214844 1775680301.0469
MEM 214.214844 1775680301.1478
MEM 214.214844 1775680301.2481
MEM 214.542969 1775680301.3484
MEM 214.546875 1775680301.4487
MEM 214.546875 1775680301.5490
MEM 214.546875 1775680301.6492
MEM 214.546875 1775680301.7495
MEM 214.546875 1775680301.8498
MEM 214.546875 1775680301.9500
MEM 214.546875 1775680302.0503
MEM 214.546875 1775680302.1506
MEM 214.546875 1775680302.2508
MEM 214.546875 1775680302.3511
MEM 214.546875 1775680302.4514
MEM 214.757812 1775680302.5517
MEM 214.761719 1775680302.6520
MEM 214.765625 1775680302.7522
MEM 214.773438 1775680302.8531
MEM 215.078125 1775680302.9534
MEM 215.085938 1775680303.0537
MEM 215.093750 1775680303.1539
MEM 215.402344 1775680303.2542
MEM 215.410156 1775680303.3545
MEM 215.417969 1775680303.4547
MEM 215.425781 1775680303.5550
MEM 215.425781 1775680303.6553
MEM 215.820312 1775680303.7556
MEM 215.828125 1775680303.8558
MEM 215.832031 1775680303.9561
MEM 215.832031 1775680304.0564
MEM 215.835938 1775680304.1567
MEM 216.089844 1775680304.2570
MEM 216.097656 1775680304.3572
MEM 216.101562 1775680304.4575
MEM 216.105469 1775680304.5579
MEM 216.109375 1775680304.6581
MEM 216.113281 1775680304.7584
MEM 216.781250 1775680304.8586
MEM 220.066406 1775680304.9588
MEM 220.296875 1775680305.0591
MEM 220.300781 1775680305.1593
MEM 220.300781 1775680305.2596
MEM 220.308594 1775680305.3598
MEM 220.308594 1775680305.4601
MEM 220.312500 1775680305.5603
MEM 220.316406 1775680305.6606
MEM 220.316406 1775680305.7609
MEM 220.320312 1775680305.8611
MEM 220.320312 1775680305.9614
MEM 220.324219 1775680306.0616
MEM 220.328125 1775680306.1619
MEM 220.328125 1775680306.2622
MEM 220.332031 1775680306.3625
MEM 220.335938 1775680306.4628
MEM 220.339844 1775680306.5631
MEM 220.339844 1775680306.6633
MEM 220.343750 1775680306.7636
MEM 220.343750 1775680306.8639
MEM 220.347656 1775680306.9641
MEM 220.351562 1775680307.0644
MEM 218.050781 1775680307.1647
MEM 218.050781 1775680307.2649
MEM 218.050781 1775680307.3652
MEM 218.050781 1775680307.4654
MEM 218.050781 1775680307.5658
MEM 218.050781 1775680307.6663
MEM 218.050781 1775680307.7665
MEM 218.050781 1775680307.8668
MEM 218.050781 1775680307.9671
MEM 218.050781 1775680308.0673
MEM 218.050781 1775680308.1676
MEM 218.050781 1775680308.2679
MEM 218.050781 1775680308.3681
MEM 218.050781 1775680308.4684
MEM 218.050781 1775680308.5686
MEM 218.050781 1775680308.6689
MEM 218.378906 1775680308.7692
MEM 218.378906 1775680308.8694
MEM 218.378906 1775680308.9697
MEM 218.378906 1775680309.0700
MEM 218.378906 1775680309.1702
MEM 218.378906 1775680309.2705
MEM 218.378906 1775680309.3708
MEM 218.378906 1775680309.4710
MEM 218.378906 1775680309.5713
MEM 218.378906 1775680309.6716
MEM 218.378906 1775680309.7719
MEM 218.378906 1775680309.8721
MEM 218.421875 1775680309.9724
MEM 218.421875 1775680310.0727
MEM 218.421875 1775680310.1729
MEM 218.421875 1775680310.2732
MEM 218.421875 1775680310.3735
MEM 218.421875 1775680310.4738
MEM 218.421875 1775680310.5741
MEM 218.421875 1775680310.6743
MEM 217.722656 1775680310.7746
MEM 217.941406 1775680310.8749
MEM 217.945312 1775680310.9751
MEM 218.164062 1775680311.0754
MEM 218.175781 1775680311.1756
MEM 218.398438 1775680311.2765
MEM 218.402344 1775680311.3769
MEM 218.425781 1775680311.4771
MEM 218.433594 1775680311.5774
MEM 218.445312 1775680311.6777
MEM 218.664062 1775680311.7780
MEM 218.664062 1775680311.8783
MEM 218.675781 1775680311.9785
MEM 218.687500 1775680312.0789
MEM 218.699219 1775680312.1791
MEM 218.707031 1775680312.2793
MEM 218.714844 1775680312.3796
MEM 218.718750 1775680312.4799
MEM 218.726562 1775680312.5802
MEM 218.730469 1775680312.6805
MEM 218.734375 1775680312.7808
MEM 218.738281 1775680312.8811
MEM 218.746094 1775680312.9814
MEM 219.023438 1775680313.0816
MEM 219.031250 1775680313.1819
MEM 219.050781 1775680313.2822
MEM 219.062500 1775680313.3825
MEM 219.410156 1775680313.4827
MEM 219.765625 1775680313.5830
MEM 219.789062 1775680313.6832
MEM 219.804688 1775680313.7835
MEM 220.117188 1775680313.8837
MEM 220.128906 1775680313.9840
MEM 220.132812 1775680314.0842
MEM 220.527344 1775680314.1844
MEM 220.539062 1775680314.2847
MEM 220.539062 1775680314.3850
MEM 220.539062 1775680314.4853
MEM 220.539062 1775680314.5856
MEM 220.546875 1775680314.6858
MEM 220.550781 1775680314.7861
MEM 220.550781 1775680314.8864
MEM 220.550781 1775680314.9866
MEM 220.554688 1775680315.0869
MEM 220.554688 1775680315.1871
MEM 220.558594 1775680315.2874
MEM 220.562500 1775680315.3877
MEM 220.562500 1775680315.4879
MEM 220.562500 1775680315.5882
MEM 220.562500 1775680315.6885
MEM 220.562500 1775680315.7887
MEM 220.562500 1775680315.8890
MEM 220.562500 1775680315.9893
MEM 220.562500 1775680316.0896
MEM 220.562500 1775680316.1898
MEM 220.562500 1775680316.2901
MEM 220.562500 1775680316.3903
MEM 220.562500 1775680316.4906
MEM 220.562500 1775680316.5909
MEM 220.562500 1775680316.6911
MEM 220.562500 1775680316.7914
MEM 220.562500 1775680316.8918
MEM 220.562500 1775680316.9920
MEM 220.562500 1775680317.0923
MEM 220.562500 1775680317.1926
MEM 220.562500 1775680317.2928
MEM 218.722656 1775680317.3931
MEM 218.722656 1775680317.4934
MEM 218.722656 1775680317.5941
MEM 218.722656 1775680317.6944
MEM 218.722656 1775680317.7947
MEM 218.722656 1775680317.8949
MEM 218.722656 1775680317.9952
MEM 218.722656 1775680318.0959
MEM 218.722656 1775680318.1962
MEM 218.722656 1775680318.2964
MEM 218.722656 1775680318.3967
MEM 218.722656 1775680318.4970
MEM 218.722656 1775680318.5973
MEM 218.722656 1775680318.6975
MEM 218.722656 1775680318.7978
MEM 218.722656 1775680318.8980
MEM 218.722656 1775680318.9983
MEM 218.722656 1775680319.0988
MEM 218.722656 1775680319.1991
MEM 218.722656 1775680319.2993
MEM 218.722656 1775680319.3996
MEM 218.722656 1775680319.4998
MEM 218.867188 1775680319.6001
MEM 218.871094 1775680319.7004
MEM 218.875000 1775680319.8006
MEM 218.878906 1775680319.9009
MEM 218.882812 1775680320.0012
MEM 219.226562 1775680320.1014
MEM 219.234375 1775680320.2017
MEM 219.480469 1775680320.3019
MEM 219.496094 1775680320.4022
MEM 219.507812 1775680320.5025
MEM 219.507812 1775680320.6027
MEM 219.515625 1775680320.7030
MEM 219.519531 1775680320.8033
MEM 219.523438 1775680320.9036
MEM 219.527344 1775680321.0039
MEM 219.539062 1775680321.1042
MEM 219.550781 1775680321.2045
MEM 219.554688 1775680321.3048
MEM 219.554688 1775680321.4050
MEM 219.558594 1775680321.5053
MEM 219.558594 1775680321.6056
MEM 219.562500 1775680321.7058
MEM 219.570312 1775680321.8061
MEM 219.574219 1775680321.9063
MEM 219.578125 1775680322.0066
MEM 219.578125 1775680322.1069
MEM 219.585938 1775680322.2071
MEM 219.589844 1775680322.3074
MEM 219.597656 1775680322.4076
MEM 219.601562 1775680322.5079
MEM 219.609375 1775680322.6081
MEM 219.613281 1775680322.7084
MEM 219.621094 1775680322.8087
MEM 219.621094 1775680322.9089
MEM 219.625000 1775680323.0092
MEM 219.628906 1775680323.1095
MEM 219.632812 1775680323.2097
MEM 219.636719 1775680323.3100
MEM 219.636719 1775680323.4102
MEM 219.644531 1775680323.5105
MEM 219.648438 1775680323.6108
MEM 219.656250 1775680323.7111
MEM 218.648438 1775680323.8113
MEM 218.648438 1775680323.9116
MEM 218.648438 1775680324.0119
MEM 218.648438 1775680324.1121
MEM 218.648438 1775680324.2124
MEM 218.648438 1775680324.3127
MEM 218.648438 1775680324.4130
MEM 218.648438 1775680324.5132
MEM 218.648438 1775680324.6135
MEM 218.648438 1775680324.7138
MEM 218.648438 1775680324.8141
MEM 218.648438 1775680324.9143
MEM 218.648438 1775680325.0146
